"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"192","inorganic cation transmembrane transport (GO:0098662)","1/274",0.339093514960716,0.372649644045371,0,0,2.48793735000632,2.69065287882724,"SLC6A20"
"193","plasma membrane bounded cell projection assembly (GO:0120031)","1/278",0.343105170312772,0.375104616248679,0,0,2.45151251089257,2.62242769709493,"HYLS1"
"194","positive regulation of programmed cell death (GO:0043068)","1/286",0.351057983615584,0.381820796612826,0,0,2.38173018753781,2.49320438635981,"BNIP3"
"195","innate immune response (GO:0045087)","1/302",0.36668533173651,0.396772333314891,0,0,2.25329361897125,2.26061953940587,"CARD9"
"196","positive regulation of apoptotic process (GO:0043065)","1/310",0.374361960883141,0.403012110950728,0,0,2.19406316259346,2.15573757388003,"BNIP3"
"197","cilium assembly (GO:0060271)","1/314",0.378166466761279,0.405041241048883,0,0,2.16558334251405,2.1058582691727,"HYLS1"
"198","negative regulation of gene expression (GO:0010629)","1/322",0.385708499739533,0.411032795176977,0,0,2.1107530346976,2.0108582212255,"EPRS1"
"199","positive regulation of cytokine production (GO:0001819)","1/335",0.397776076427003,0.421762573497978,0,0,2.02725583316126,1.86885833550996,"CARD9"
"200","supramolecular fiber organization (GO:0097435)","1/351",0.412314128383078,0.434991405444148,0,0,1.93300492610837,1.71258393485048,"ARHGAP25"
"201","protein transport (GO:0015031)","1/369",0.428263971835137,0.449570637100567,0,0,1.83676911544228,1.55760871084376,"ABCA1"
"202","negative regulation of programmed cell death (GO:0043069)","1/381",0.43866385510108,0.458208284288752,0,0,1.77767695099819,1.46484467675937,"BNIP3"
"203","organelle assembly (GO:0070925)","1/425",0.475254759452228,0.493984011056257,0,0,1.58962264150943,1.18252709142855,"HYLS1"
"204","regulation of intracellular signal transduction (GO:1902531)","1/437",0.484826962197187,0.501463181488267,0,0,1.544922492882,1.11846707909749,"ARHGAP25"
"205","positive regulation of gene expression (GO:0010628)","1/482",0.519241833593514,0.531211834493758,0,0,1.39716108681626,0.915679178465168,"CARD9"
"206","cellular response to cytokine stimulus (GO:0071345)","1/482",0.519241833593514,0.531211834493758,0,0,1.39716108681626,0.915679178465168,"EPRS1"
"207","negative regulation of apoptotic process (GO:0043066)","1/485",0.521455373382265,0.531211834493758,0,0,1.38828726132801,0.903957680426337,"BNIP3"
"208","neutrophil mediated immunity (GO:0002446)","1/488",0.523659059595742,0.531211834493758,0,0,1.37952276428521,0.892433218668738,"CARD9"
"209","positive regulation of intracellular signal transduction (GO:1902533)","1/546",0.564384984028216,0.567747490167463,0,0,1.22904144258146,0.703034644664409,"CARD9"
"210","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","1/547",0.565056743768565,0.567747490167463,0,0,1.22672729569281,0.700251664434294,"EPRS1"
"211","negative regulation of cellular process (GO:0048523)","1/566",0.577631539066439,0.577631539066439,0,0,1.18431492218493,0.649974636975593,"BNIP3"
