"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"191","regulation of synapse assembly (GO:0051963)","1/47",0.18930080636958,0.360854662142013,0,0,4.90736166007905,8.16790088831399,"PTPRD"
"192","positive regulation of cell-cell adhesion (GO:0022409)","1/47",0.18930080636958,0.360854662142013,0,0,4.90736166007905,8.16790088831399,"MAGI1"
"193","purine ribonucleotide biosynthetic process (GO:0009152)","1/48",0.192916910420655,0.36209020109723,0,0,4.8027079303675,7.90283524168102,"NPPC"
"194","substrate adhesion-dependent cell spreading (GO:0034446)","1/48",0.192916910420655,0.36209020109723,0,0,4.8027079303675,7.90283524168102,"MEGF9"
"195","Golgi to plasma membrane transport (GO:0006893)","1/48",0.192916910420655,0.36209020109723,0,0,4.8027079303675,7.90283524168102,"EXOC8"
"196","negative regulation of catabolic process (GO:0009895)","1/49",0.196517065394389,0.363258817850235,0,0,4.70241477272727,7.65085707159625,"CYP51A1"
"197","regulation of cellular protein metabolic process (GO:0032268)","1/49",0.196517065394389,0.363258817850235,0,0,4.70241477272727,7.65085707159625,"TCOF1"
"198","secondary alcohol metabolic process (GO:1902652)","1/49",0.196517065394389,0.363258817850235,0,0,4.70241477272727,7.65085707159625,"APOB"
"199","positive regulation of cell morphogenesis involved in differentiation (GO:0010770)","1/50",0.20010134077429,0.366185453616951,0,0,4.60621521335807,7.41108400124833,"PTPRD"
"200","organic hydroxy compound biosynthetic process (GO:1901617)","1/50",0.20010134077429,0.366185453616951,0,0,4.60621521335807,7.41108400124833,"ALOX12"
"201","cholesterol transport (GO:0030301)","1/51",0.203669805860803,0.370861437537581,0,0,4.51386363636364,7.1827089618133,"APOB"
"202","negative regulation of protein metabolic process (GO:0051248)","1/52",0.207222529570676,0.373613033610185,0,0,4.42513368983957,6.96499245441729,"CYP51A1"
"203","negative regulation of protein-containing complex assembly (GO:0031333)","1/52",0.207222529570676,0.373613033610185,0,0,4.42513368983957,6.96499245441729,"TMC8"
"204","regulation of alternative mRNA splicing, via spliceosome (GO:0000381)","1/54",0.214281027206256,0.380712892997523,0,0,4.25771869639794,6.55887478187328,"RBMY1A1"
"205","unsaturated fatty acid metabolic process (GO:0033559)","1/54",0.214281027206256,0.380712892997523,0,0,4.25771869639794,6.55887478187328,"ALOX12"
"206","regulation of potassium ion transmembrane transport (GO:1901379)","1/54",0.214281027206256,0.380712892997523,0,0,4.25771869639794,6.55887478187328,"KCNJ5"
"207","regulation of cardiac conduction (GO:1903779)","1/55",0.217786937527354,0.383221245841401,0,0,4.17866161616162,6.36927501213236,"NPPC"
"208","triglyceride metabolic process (GO:0006641)","1/55",0.217786937527354,0.383221245841401,0,0,4.17866161616162,6.36927501213236,"APOB"
"209","positive regulation of establishment of protein localization to mitochondrion (GO:1903749)","1/56",0.221277379336718,0.387500099699706,0,0,4.10247933884297,6.18792652439893,"BAP1"
"210","cellular response to peptide (GO:1901653)","1/57",0.224752420103241,0.389854908804674,0,0,4.02901785714286,6.01433992648605,"CASP4"
"211","positive regulation of cell junction assembly (GO:1901890)","1/57",0.224752420103241,0.389854908804674,0,0,4.02901785714286,6.01433992648605,"PTPRD"
"212","generation of neurons (GO:0048699)","2/202",0.226830924204776,0.391604331410132,0,0,2.26563218390805,3.36117945636986,"PTPRD;WNT6"
"213","regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)","1/58",0.228212126994081,0.392139147792647,0,0,3.95813397129187,5.84806259646722,"CASP4"
"214","fatty acid oxidation (GO:0019395)","1/59",0.231656566910395,0.396197679856096,0,0,3.88969435736677,5.68867534917946,"ALOX12"
"215","response to organic cyclic compound (GO:0014070)","1/60",0.235085806459253,0.400192582158542,0,0,3.82357473035439,5.53578945628514,"BGLAP"
"216","pattern recognition receptor signaling pathway (GO:0002221)","1/61",0.238499911981693,0.404124850857869,0,0,3.75965909090909,5.38904397533116,"APOB"
"217","response to retinoic acid (GO:0032526)","1/62",0.241898949487138,0.407995463190288,0,0,3.6978390461997,5.24810335358182,"WNT6"
"218","actin cytoskeleton reorganization (GO:0031532)","1/63",0.245282984713358,0.409924988151091,0,0,3.63801319648094,5.11265527121095,"INSRR"
"219","organonitrogen compound catabolic process (GO:1901565)","1/63",0.245282984713358,0.409924988151091,0,0,3.63801319648094,5.11265527121095,"GADL1"
"220","regulation of extrinsic apoptotic signaling pathway (GO:2001236)","1/64",0.248652083146247,0.409939920862731,0,0,3.58008658008658,4.98240869895167,"TMC8"
"221","protein secretion (GO:0009306)","1/64",0.248652083146247,0.409939920862731,0,0,3.58008658008658,4.98240869895167,"TANGO6"
"222","diterpenoid metabolic process (GO:0016101)","1/64",0.248652083146247,0.409939920862731,0,0,3.58008658008658,4.98240869895167,"APOB"
"223","regulation of cell growth (GO:0001558)","2/217",0.251495569821482,0.411760310068648,0,0,2.10596097300187,2.9069209090001,"TMC8;BAP1"
"224","steroid biosynthetic process (GO:0006694)","1/65",0.252006309987369,0.411760310068648,0,0,3.52397017045455,4.85709214608601,"CYP51A1"
"225","extracellular matrix disassembly (GO:0022617)","1/66",0.255345730087982,0.413524500938944,0,0,3.46958041958042,4.73645207727806,"EXOC8"
"226","cellular component disassembly (GO:0022411)","1/66",0.255345730087982,0.413524500938944,0,0,3.46958041958042,4.73645207727806,"EXOC8"
"227","canonical Wnt signaling pathway (GO:0060070)","1/68",0.261980408363521,0.421244421540222,0,0,3.36567164179104,4.50826854791205,"WNT6"
"228","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","3/404",0.268088950046073,0.421244421540222,0,0,1.69721046221655,2.23426971643148,"EPHA6;INSRR;ARPC5"
"229","snRNA transcription by RNA polymerase II (GO:0042795)","1/70",0.268556631635654,0.421244421540222,0,0,3.26778656126482,4.2961376492164,"SNAPC4"
"230","aerobic electron transport chain (GO:0019646)","1/70",0.268556631635654,0.421244421540222,0,0,3.26778656126482,4.2961376492164,"CYC1"
"231","cilium organization (GO:0044782)","2/228",0.269640252658088,0.421244421540222,0,0,2.0023395381955,2.62439956654082,"ABLIM1;EXOC8"
"232","snRNA transcription (GO:0009301)","1/71",0.271822981955615,0.421244421540222,0,0,3.22094155844156,4.19561208631513,"SNAPC4"
"233","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","1/71",0.271822981955615,0.421244421540222,0,0,3.22094155844156,4.19561208631513,"ARPC5"
"234","cholesterol homeostasis (GO:0042632)","1/71",0.271822981955615,0.421244421540222,0,0,3.22094155844156,4.19561208631513,"APOB"
"235","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","1/71",0.271822981955615,0.421244421540222,0,0,3.22094155844156,4.19561208631513,"CYC1"
"236","positive regulation of neurogenesis (GO:0050769)","1/72",0.27507490914785,0.421244421540222,0,0,3.17541613316261,4.09854714127892,"PTPRD"
"237","sterol homeostasis (GO:0055092)","1/72",0.27507490914785,0.421244421540222,0,0,3.17541613316261,4.09854714127892,"APOB"
"238","Fc-gamma receptor signaling pathway (GO:0038094)","1/72",0.27507490914785,0.421244421540222,0,0,3.17541613316261,4.09854714127892,"ARPC5"
"239","cell morphogenesis involved in differentiation (GO:0000904)","1/72",0.27507490914785,0.421244421540222,0,0,3.17541613316261,4.09854714127892,"MEGF9"
"240","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","1/74",0.281535745658711,0.427560510004515,0,0,3.08810709838107,3.91416295212717,"ARPC5"
"241","negative regulation of protein binding (GO:0032091)","1/74",0.281535745658711,0.427560510004515,0,0,3.08810709838107,3.91416295212717,"TMC8"
"242","nucleic acid phosphodiester bond hydrolysis (GO:0090305)","1/75",0.284744780122457,0.430647064152146,0,0,3.04622235872236,3.82654879574796,"SPO11"
"243","membrane organization (GO:0061024)","2/242",0.292724385189734,0.438293884258054,0,0,1.88419540229885,2.31477885327335,"ARPC5;APOB"
"244","protein modification process (GO:0036211)","1/78",0.294287093434477,0.438293884258054,0,0,2.92709563164109,3.58042185405644,"BAP1"
"245","regulation of ion transport (GO:0043269)","1/79",0.297439806570846,0.438293884258054,0,0,2.88942307692308,3.50355089710943,"KCNJ5"
"246","skin development (GO:0043588)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"ALOX12"
"247","negative regulation of cell cycle (GO:0045786)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"NPPC"
"248","lipid biosynthetic process (GO:0008610)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"CYP51A1"
"249","negative regulation of cellular component organization (GO:0051129)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"TMC8"
"250","positive regulation of cell adhesion (GO:0045785)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"MAGI1"
"251","response to interferon-gamma (GO:0034341)","1/80",0.300578592756206,0.438293884258054,0,0,2.85270425776755,3.42908179714241,"EPRS1"
"252","activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)","1/81",0.303703512860503,0.441093197249778,0,0,2.81690340909091,3.35691320141037,"CASP4"
"253","regulation of defense response (GO:0031347)","1/83",0.30991199658545,0.44785241563378,0,0,2.74792128603104,3.2190988407985,"CASP4"
"254","positive regulation of phosphorylation (GO:0042327)","2/253",0.310804681887923,0.44785241563378,0,0,1.80061363740441,2.10418016480328,"EPHA6;INSRR"
"255","response to insulin (GO:0032868)","1/84",0.312995680617692,0.449240859239511,0,0,2.71467688937568,3.15327607294563,"EPRS1"
"256","negative regulation of cellular amide metabolic process (GO:0034249)","1/86",0.319122231873133,0.45624506588112,0,0,2.65053475935829,3.02739064758815,"EPRS1"
"257","sodium ion transmembrane transport (GO:0035725)","1/87",0.32216521787787,0.458803384215177,0,0,2.61958245243129,2.96717685471898,"ATP4A"
"258","cellular component assembly (GO:0022607)","2/261",0.323899370113653,0.459485152951927,0,0,1.74428615807926,1.96637285365306,"MAGI1;EPRS1"
"259","negative regulation of binding (GO:0051100)","1/88",0.32519475630346,0.459541624737708,0,0,2.58934169278997,2.90868786033982,"TMC8"
"260","post-Golgi vesicle-mediated transport (GO:0006892)","1/89",0.32821090580714,0.462019967405436,0,0,2.5597882231405,2.85185717126316,"EXOC8"
"261","negative regulation of translation (GO:0017148)","1/90",0.331213724944399,0.462201255977475,0,0,2.53089887640449,2.7966215364309,"EPRS1"
"262","regulation of mRNA splicing, via spliceosome (GO:0048024)","1/90",0.331213724944399,0.462201255977475,0,0,2.53089887640449,2.7966215364309,"RBMY1A1"
"263","protein-containing complex assembly (GO:0065003)","2/267",0.333681412484639,0.462201255977475,0,0,1.70427239210583,1.87055585669185,"MAGI1;EPRS1"
"264","toll-like receptor signaling pathway (GO:0002224)","1/91",0.334203271930451,0.462201255977475,0,0,2.50265151515151,2.74292075750789,"APOB"
"265","regulation of lipid metabolic process (GO:0019216)","1/92",0.337179604770453,0.462201255977475,0,0,2.47502497502497,2.69069750976086,"CYP51A1"
"266","Wnt signaling pathway (GO:0016055)","1/92",0.337179604770453,0.462201255977475,0,0,2.47502497502497,2.69069750976086,"WNT6"
"267","retinoid metabolic process (GO:0001523)","1/92",0.337179604770453,0.462201255977475,0,0,2.47502497502497,2.69069750976086,"APOB"
"268","regulation of heart contraction (GO:0008016)","1/93",0.340142781241464,0.462796497897307,0,0,2.44799901185771,2.63989717629384,"NPPC"
"269","visual perception (GO:0007601)","1/93",0.340142781241464,0.462796497897307,0,0,2.44799901185771,2.63989717629384,"ABLIM1"
"270","negative regulation of cellular protein metabolic process (GO:0032269)","1/94",0.343092858858194,0.465081430896663,0,0,2.42155425219941,2.59046769359986,"EPRS1"
"271","sensory perception of light stimulus (GO:0050953)","1/95",0.346029894810234,0.467331887455888,0,0,2.39567214700193,2.54235940763279,"ABLIM1"
"272","plasma membrane bounded cell projection assembly (GO:0120031)","2/278",0.351510425644217,0.472988293330087,0,0,1.63543228385807,1.70987046879297,"ABLIM1;EXOC8"
"273","intrinsic apoptotic signaling pathway (GO:0097193)","1/102",0.366228737801746,0.487417156492505,0,0,2.22884788478848,2.23887140181264,"CASP4"
"274","protein O-linked glycosylation (GO:0006493)","1/102",0.366228737801746,0.487417156492505,0,0,2.22884788478848,2.23887140181264,"TRAK1"
"275","regulation of protein catabolic process (GO:0042176)","1/102",0.366228737801746,0.487417156492505,0,0,2.22884788478848,2.23887140181264,"CYP51A1"
"276","cellular metal ion homeostasis (GO:0006875)","1/104",0.371885669070365,0.493152735071571,0,0,2.18534863195057,2.16167871260011,"ATP4A"
"277","protein processing (GO:0016485)","1/106",0.377492669786746,0.496986752309169,0,0,2.14350649350649,2.08821287493695,"CASP4"
"278","cellular response to peptide hormone stimulus (GO:0071375)","1/106",0.377492669786746,0.496986752309169,0,0,2.14350649350649,2.08821287493695,"EPRS1"
"279","response to endoplasmic reticulum stress (GO:0034976)","1/110",0.38855861878441,0.509722059050516,0,0,2.06442869057548,1.95152763640843,"CASP4"
"280","regulation of macroautophagy (GO:0016241)","1/112",0.394018427299623,0.515038372827364,0,0,2.02702702702703,1.88788702901732,"EXOC8"
"281","response to lipid (GO:0033993)","1/114",0.399430025772686,0.520254054921008,0,0,1.99094931617056,1.82712740370862,"BGLAP"
"282","cellular amide metabolic process (GO:0043603)","1/115",0.402117877915598,0.521897671337266,0,0,1.97338516746411,1.79777363068731,"CYP2C9"
"283","regulation of protein-containing complex assembly (GO:0043254)","1/116",0.40479383513309,0.523514288546682,0,0,1.95612648221344,1.76907656354872,"TMC8"
"284","positive regulation of cell projection organization (GO:0031346)","1/117",0.407457949493207,0.524747574069324,0,0,1.93916536050157,1.74101667954004,"PTPRD"
"285","cilium assembly (GO:0060271)","2/314",0.40861491423431,0.524747574069324,0,0,1.44407603890363,1.29242220072623,"ABLIM1;EXOC8"
"286","regulation of protein binding (GO:0043393)","1/118",0.410110272686142,0.524826432878069,0,0,1.92249417249417,1.71357518830479,"TMC8"
"287","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","1/119",0.412750856441994,0.52636520368561,0,0,1.90610554699538,1.68673399675265,"CASP4"
"288","cellular response to interferon-gamma (GO:0071346)","1/121",0.417997010658742,0.531204534378818,0,0,1.87414772727273,1.63478344997687,"EPRS1"
"289","potassium ion transport (GO:0006813)","1/122",0.42060268325069,0.53266637394378,0,0,1.85856498873028,1.60964112786593,"KCNJ5"
"290","fatty acid metabolic process (GO:0006631)","1/124",0.425779472975895,0.535072876651835,0,0,1.82815964523282,1.5609443795651,"ALOX12"
"291","protein targeting (GO:0006605)","1/125",0.428350690871551,0.535072876651835,0,0,1.81332478005865,1.53736040826316,"TRAK1"
"292","platelet degranulation (GO:0002576)","1/125",0.428350690871551,0.535072876651835,0,0,1.81332478005865,1.53736040826316,"MAGED2"
"293","regulation of protein secretion (GO:0050708)","1/125",0.428350690871551,0.535072876651835,0,0,1.81332478005865,1.53736040826316,"CYP51A1"
"294","synapse organization (GO:0050808)","1/126",0.430910524228623,0.53643963220298,0,0,1.79872727272727,1.51426720791291,"PTPRD"
"295","cellular response to insulin stimulus (GO:0032869)","1/129",0.438522214443825,0.541676322696797,0,0,1.75630326704545,1.44779948012262,"EPRS1"
"296","regulation of response to external stimulus (GO:0032101)","1/130",0.4410370059116,0.541676322696797,0,0,1.74260042283298,1.42653887358311,"CASP4"
"297","protein glycosylation (GO:0006486)","1/130",0.4410370059116,0.541676322696797,0,0,1.74260042283298,1.42653887358311,"TRAK1"
"298","regulation of primary metabolic process (GO:0080090)","1/130",0.4410370059116,0.541676322696797,0,0,1.74260042283298,1.42653887358311,"CYP51A1"
"299","protein dephosphorylation (GO:0006470)","1/139",0.463174750578587,0.566963072614592,0,0,1.62821146245059,1.25315436055914,"PTPRD"
"300","regulation of small GTPase mediated signal transduction (GO:0051056)","1/141",0.467975263486317,0.570929821453307,0,0,1.60478896103896,1.21858019332614,"ARHGEF12"
"301","receptor-mediated endocytosis (GO:0006898)","1/143",0.472733326213197,0.574818595993456,0,0,1.58202624839949,1.18529178372072,"APOB"
"302","positive regulation of intracellular protein transport (GO:0090316)","1/148",0.484445191018133,0.5871090725584,0,0,1.5278293135436,1.10729579055837,"BAP1"
"303","protein transport (GO:0015031)","2/369",0.490890607688919,0.592956971663843,0,0,1.22421622975978,0.871071435251411,"TANGO6;APOB"
"304","dephosphorylation (GO:0016311)","1/153",0.495899765043006,0.597037217124146,0,0,1.47719796650718,1.03607926540356,"PTPRD"
"305","protein autophosphorylation (GO:0046777)","1/159",0.509313491408547,0.611176189690256,0,0,1.42067031070196,0.958514261554602,"INSRR"
"306","double-strand break repair (GO:0006302)","1/164",0.520221531456127,0.62222575331027,0,0,1.37674288901283,0.899702216037987,"BAP1"
"307","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.532995073141036,0.635427351041105,0,0,1.32746100053792,0.835295673112207,"PTPRD"
"308","cation transport (GO:0006812)","1/174",0.541323354712616,0.643260869561095,0,0,1.29650551760378,0.795715326348503,"KCNJ5"
"309","regulated exocytosis (GO:0045055)","1/180",0.553541174238601,0.655650711234071,0,0,1.25266632808532,0.740850843379963,"MAGED2"
"310","cellular protein metabolic process (GO:0044267)","2/417",0.556676505547672,0.657237422678865,0,0,1.07996122420717,0.632609953045366,"APOB;BAP1"
"311","endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","1/185",0.563476444964256,0.663126620118706,0,0,1.21831768774704,0.698863267818452,"BGLAP"
"312","organelle assembly (GO:0070925)","2/425",0.567049883766806,0.665193132880292,0,0,1.05910165484634,0.600836842348468,"ABLIM1;EXOC8"
"313","endomembrane system organization (GO:0010256)","1/199",0.590147025988105,0.690076075117082,0,0,1.13137052341598,0.596666233027289,"EXOC8"
"314","nervous system development (GO:0007399)","2/447",0.594684080569812,0.693166794549526,0,0,1.00560506263722,0.522638062488845,"CYP51A1;TRAK1"
"315","axon guidance (GO:0007411)","1/203",0.597466724059066,0.694199431763867,0,0,1.10874212421242,0.571065047095415,"EPHA6"
"316","regulation of inflammatory response (GO:0050727)","1/206",0.602871531790301,0.698262596946994,0,0,1.09235033259423,0.552785145719221,"CASP4"
"317","phosphate-containing compound metabolic process (GO:0006796)","1/212",0.613466791383191,0.707832583926003,0,0,1.06096510124946,0.518418471434645,"PTPRD"
"318","translation (GO:0006412)","1/214",0.616936049924576,0.707832583926003,0,0,1.05089628681178,0.507572300094662,"EPRS1"
"319","negative regulation of multicellular organismal process (GO:0051241)","1/214",0.616936049924576,0.707832583926003,0,0,1.05089628681178,0.507572300094662,"CYP51A1"
"320","regulation of cellular macromolecule biosynthetic process (GO:2000112)","2/468",0.619834304040876,0.708935485246752,0,0,0.959252133589857,0.458813257866173,"TCOF1;MLLT6"
"321","cellular response to lipid (GO:0071396)","1/219",0.625475075613826,0.713158497428848,0,0,1.02653252710592,0.48169402077269,"WNT6"
"322","neutrophil degranulation (GO:0043312)","2/481",0.634802649377816,0.721545868547456,0,0,0.932594245674657,0.423809170502847,"RAB44;ARPC5"
"323","neutrophil activation involved in immune response (GO:0002283)","2/485",0.639316201374097,0.724375131198455,0,0,0.924680516884415,0.413661478254397,"RAB44;ARPC5"
"324","neutrophil mediated immunity (GO:0002446)","2/488",0.642673013312657,0.724375131198455,0,0,0.918830708102739,0.406232713260546,"RAB44;ARPC5"
"325","apoptotic process (GO:0006915)","1/231",0.645208450193159,0.724375131198455,0,0,0.972381422924901,0.426079876998231,"CASP4"
"326","regulation of autophagy (GO:0010506)","1/231",0.645208450193159,0.724375131198455,0,0,0.972381422924901,0.426079876998231,"EXOC8"
"327","axonogenesis (GO:0007409)","1/240",0.659330469833758,0.737966213942371,0,0,0.935336629897299,0.389596139182425,"EPHA6"
"328","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","1/251",0.675837787841892,0.754136068140648,0,0,0.893681818181818,0.350146494016256,"RBMY1A1"
"329","positive regulation of cell differentiation (GO:0045597)","1/258",0.685928028311258,0.763068870400974,0,0,0.869030774672798,0.327609456373329,"APOB"
"330","protein deubiquitination (GO:0016579)","1/267",0.698446042638501,0.774640156380883,0,0,0.839242993848257,0.30120208712274,"BAP1"
"331","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","2/547",0.703832056243446,0.777986370116261,0,0,0.816872297796056,0.286898218841921,"EPRS1;BAP1"
"332","mRNA splicing, via spliceosome (GO:0000398)","1/274",0.707840058056598,0.777986370116261,0,0,0.817432567432567,0.282453293108548,"RBMY1A1"
"333","inorganic cation transmembrane transport (GO:0098662)","1/274",0.707840058056598,0.777986370116261,0,0,0.817432567432567,0.282453293108548,"ATP4A"
"334","protein modification by small protein removal (GO:0070646)","1/276",0.710470505881514,0.778539536385133,0,0,0.811404958677686,0.277360807704611,"BAP1"
"335","positive regulation of programmed cell death (GO:0043068)","1/286",0.723275548678505,0.789214547912222,0,0,0.782535885167464,0.253514246588597,"ARHGEF12"
"336","proteolysis (GO:0006508)","1/287",0.724524830870236,0.789214547912222,0,0,0.779760012714558,0.251269277541198,"CASP4"
"337","regulation of cell cycle (GO:0051726)","1/296",0.735520342050277,0.796875497875829,0,0,0.755624036979969,0.232110386676995,"BAP1"
"338","DNA repair (GO:0006281)","1/298",0.737904222994801,0.796875497875829,0,0,0.750459136822773,0.228095482073792,"BAP1"
"339","extracellular matrix organization (GO:0030198)","1/300",0.740266855950224,0.796875497875829,0,0,0.745363332319854,0.224163953734801,"EXOC8"
"340","mRNA processing (GO:0006397)","1/300",0.740266855950224,0.796875497875829,0,0,0.745363332319854,0.224163953734801,"RBMY1A1"
"341","positive regulation of apoptotic process (GO:0043065)","1/310",0.751767798939064,0.806882740210256,0,0,0.720873786407767,0.205685317655388,"ARHGEF12"
"342","transcription by RNA polymerase II (GO:0006366)","1/320",0.76276494863866,0.814955540610534,0,0,0.69791963522371,0.18900037613534,"SNAPC4"
"343","negative regulation of gene expression (GO:0010629)","1/322",0.764905860957757,0.814955540610534,0,0,0.693500424808836,0.185859854742444,"EPRS1"
"344","cellular response to oxygen-containing compound (GO:1901701)","1/323",0.7659691419946,0.814955540610534,0,0,0.691311405985319,0.184312880713703,"WNT6"
"345","intracellular protein transport (GO:0006886)","1/336",0.779366630715213,0.826806338671791,0,0,0.6640434192673,0.165528560786836,"TRAK1"
"346","post-translational protein modification (GO:0043687)","1/345",0.78819468475636,0.833755071158462,0,0,0.646372885835095,0.153843312532929,"APOB"
"347","negative regulation of cell population proliferation (GO:0008285)","1/379",0.818504030827588,0.863321254417571,0,0,0.5872113997114,0.117604912561815,"BAP1"
"348","positive regulation of macromolecule metabolic process (GO:0010604)","1/384",0.822583521775953,0.865130945316088,0,0,0.579397104201282,0.113159299336365,"WNT6"
"349","cellular protein modification process (GO:0006464)","3/1025",0.841053658785167,0.882021888582726,0,0,0.644734446821099,0.111603415077474,"PTPRD;APOB;BAP1"
"350","organelle organization (GO:0006996)","1/420",0.849396981869957,0.888226558184012,0,0,0.528639618138425,0.0862891123638381,"MTFR1"
"351","regulation of nucleic acid-templated transcription (GO:1903506)","1/430",0.856105668228788,0.892691380546258,0,0,0.516052129688493,0.0801746155383506,"MLLT6"
"352","regulation of intracellular signal transduction (GO:1902531)","1/437",0.860625067120699,0.894854473199364,0,0,0.507584445371143,0.0761865631810233,"ARHGEF12"
"353","negative regulation of nucleic acid-templated transcription (GO:1903507)","1/464",0.876779791763591,0.909069132536754,0,0,0.47732181425486,0.0627675373216427,"BAP1"
"354","positive regulation of gene expression (GO:0010628)","1/482",0.886506150793269,0.912996967921651,0,0,0.459034209034209,0.0552985728452011,"WNT6"
"355","cellular response to cytokine stimulus (GO:0071345)","1/482",0.886506150793269,0.912996967921651,0,0,0.459034209034209,0.0552985728452011,"EPRS1"
"356","negative regulation of apoptotic process (GO:0043066)","1/485",0.888051695574065,0.912996967921651,0,0,0.456118519909842,0.0541528181226854,"ALOX12"
"357","protein phosphorylation (GO:0006468)","1/496",0.893542712802806,0.916068999680188,0,0,0.445730027548209,0.0501718807484123,"INSRR"
"358","negative regulation of cellular process (GO:0048523)","1/566",0.922751382699215,0.943371525329365,0,0,0.389098954143202,0.0312817810842645,"BAP1"
"359","regulation of gene expression (GO:0010468)","2/1079",0.956671249844422,0.975325006805176,0,0,0.402010693817437,0.0178072518758752,"WNT6;MLLT6"
"360","regulation of apoptotic process (GO:0042981)","1/742",0.96568665567078,0.981781433265293,0,0,0.293982333456018,0.0102646490552921,"ARHGEF12"
"361","regulation of cell population proliferation (GO:0042127)","1/764",0.969012684140027,0.982433912452216,0,0,0.285178124627666,0.008976716447765,"BAP1"
"362","positive regulation of transcription by RNA polymerase II (GO:0045944)","1/908",0.984147080972548,0.995007498414854,0,0,0.238097624536434,0.00380478112721518,"MLLT6"
"363","negative regulation of transcription, DNA-templated (GO:0045892)","1/948",0.986851699247519,0.995007498414854,0,0,0.227560718057022,0.00301188099732683,"BAP1"
"364","positive regulation of transcription, DNA-templated (GO:0045893)","1/1183",0.995652899460357,0.999638321410536,0,0,0.180058837101984,0.000784440125989008,"MLLT6"
"365","regulation of transcription, DNA-templated (GO:0006355)","3/2244",0.998148053156222,0.999638321410536,0,0,0.275053703184832,0.000509857097460579,"TRAK1;BAP1;MLLT6"
"366","regulation of transcription by RNA polymerase II (GO:0006357)","2/2206",0.999638321410536,0.999638321410536,0,0,0.18469032271523,6.68106181207282e-05,"TRAK1;MLLT6"
