"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"188","amino acid transport (GO:0006865)","1/50",0.204113762093119,0.409313235686733,0,0,4.50340136054422,7.15625505110662,"SLC6A20"
"189","cholesterol transport (GO:0030301)","1/51",0.207744115162617,0.412208060085825,0,0,4.41311111111111,6.93497538918949,"ABCA1"
"190","gonad development (GO:0008406)","1/51",0.207744115162617,0.412208060085825,0,0,4.41311111111111,6.93497538918949,"KITLG"
"191","endocytic recycling (GO:0032456)","1/52",0.211358089878674,0.415010416063855,0,0,4.32636165577342,6.72403766911232,"SNF8"
"192","negative regulation of protein metabolic process (GO:0051248)","1/52",0.211358089878674,0.415010416063855,0,0,4.32636165577342,6.72403766911232,"BANP"
"193","positive regulation of macroautophagy (GO:0016239)","1/53",0.214955759333988,0.419887674968464,0,0,4.24294871794872,6.52278283253575,"BNIP3"
"194","negative regulation of viral genome replication (GO:0045071)","1/54",0.218537196270745,0.42468310821686,0,0,4.16268343815514,6.33060499441169,"RSAD2"
"195","regulation of programmed cell death (GO:0043067)","2/194",0.22087366961481,0.427022427921966,0,0,2.30770131086142,3.48500829997997,"TOMM70;BNIP3"
"196","protein targeting to mitochondrion (GO:0006626)","1/55",0.222102473143668,0.427207308036546,0,0,4.08539094650206,6.14694627110913,"TOMM70"
"197","sensory organ development (GO:0007423)","1/56",0.225651662036551,0.431830845623247,0,0,4.01090909090909,5.97129219732906,"MAB21L1"
"198","carboxylic acid transport (GO:0046942)","1/57",0.229184834720641,0.434300384406027,0,0,3.9390873015873,5.80316765068165,"SLC6A20"
"199","eye development (GO:0001654)","1/58",0.232702062732142,0.434300384406027,0,0,3.86978557504873,5.6421332219254,"MAB21L1"
"200","mitochondrial respiratory chain complex I assembly (GO:0032981)","1/58",0.232702062732142,0.434300384406027,0,0,3.86978557504873,5.6421332219254,"NDUFS8"
"201","NADH dehydrogenase complex assembly (GO:0010257)","1/58",0.232702062732142,0.434300384406027,0,0,3.86978557504873,5.6421332219254,"NDUFS8"
"202","positive regulation of mitochondrion organization (GO:0010822)","1/58",0.232702062732142,0.434300384406027,0,0,3.86978557504873,5.6421332219254,"BNIP3"
"203","phospholipid transport (GO:0015914)","1/59",0.236203417206093,0.43866348909703,0,0,3.80287356321839,5.48778197962984,"ABCA1"
"204","ribonucleoprotein complex biogenesis (GO:0022613)","1/60",0.239688968958832,0.440793859987705,0,0,3.73822975517891,5.33973657290606,"DDX31"
"205","cellular protein catabolic process (GO:0044257)","1/60",0.239688968958832,0.440793859987705,0,0,3.73822975517891,5.33973657290606,"BNIP3"
"206","regulation of protein kinase B signaling (GO:0051896)","2/207",0.242687436302642,0.442854411947366,0,0,2.15993422855577,3.0584256862358,"KITLG;CD80"
"207","negative regulation of response to stimulus (GO:0048585)","1/61",0.243158788522824,0.442854411947366,0,0,3.67574074074074,5.19764663636627,"PDCD1"
"208","positive regulation of cysteine-type endopeptidase activity (GO:2001056)","1/62",0.246612946172802,0.444847276110747,0,0,3.61530054644809,5.06118646085781,"CARD9"
"209","glucose metabolic process (GO:0006006)","1/62",0.246612946172802,0.444847276110747,0,0,3.61530054644809,5.06118646085781,"AKR1A1"
"210","positive regulation of viral process (GO:0048524)","1/63",0.250051511762788,0.448901999688433,0,0,3.55681003584229,4.93005290153593,"CTDP1"
"211","protein secretion (GO:0009306)","1/64",0.253474554936401,0.449757999781603,0,0,3.50017636684303,4.8039634880282,"ABCA1"
"212","lipid homeostasis (GO:0055088)","1/64",0.253474554936401,0.449757999781603,0,0,3.50017636684303,4.8039634880282,"ABCA1"
"213","cellular response to type I interferon (GO:0071357)","1/65",0.256882144960654,0.449757999781603,0,0,3.4453125,4.68265472438466,"RSAD2"
"214","type I interferon signaling pathway (GO:0060337)","1/65",0.256882144960654,0.449757999781603,0,0,3.4453125,4.68265472438466,"RSAD2"
"215","positive regulation of cell death (GO:0010942)","1/66",0.260274350839684,0.449757999781603,0,0,3.39213675213675,4.5658805486788,"BNIP3"
"216","positive regulation of T cell proliferation (GO:0042102)","1/66",0.260274350839684,0.449757999781603,0,0,3.39213675213675,4.5658805486788,"CD80"
"217","embryonic organ development (GO:0048568)","1/66",0.260274350839684,0.449757999781603,0,0,3.39213675213675,4.5658805486788,"KITLG"
"218","positive regulation of catabolic process (GO:0009896)","1/67",0.263651241251285,0.449757999781603,0,0,3.34057239057239,4.45341094087866,"SNF8"
"219","anion transmembrane transport (GO:0098656)","1/67",0.263651241251285,0.449757999781603,0,0,3.34057239057239,4.45341094087866,"SLC6A20"
"220","transcription elongation from RNA polymerase II promoter (GO:0006368)","1/67",0.263651241251285,0.449757999781603,0,0,3.34057239057239,4.45341094087866,"CTDP1"
"221","regulation of viral genome replication (GO:0045069)","1/67",0.263651241251285,0.449757999781603,0,0,3.34057239057239,4.45341094087866,"RSAD2"
"222","positive regulation of protein transport (GO:0051222)","1/69",0.270359348927876,0.451607887981487,0,0,3.24199346405229,4.24053809418633,"ICE1"
"223","DNA-templated transcription, elongation (GO:0006354)","1/69",0.270359348927876,0.451607887981487,0,0,3.24199346405229,4.24053809418633,"CTDP1"
"224","cellular response to decreased oxygen levels (GO:0036294)","1/69",0.270359348927876,0.451607887981487,0,0,3.24199346405229,4.24053809418633,"BNIP3"
"225","snRNA transcription by RNA polymerase II (GO:0042795)","1/70",0.273690702031296,0.451607887981487,0,0,3.19484702093398,4.13974422486521,"ICE1"
"226","aerobic electron transport chain (GO:0019646)","1/70",0.273690702031296,0.451607887981487,0,0,3.19484702093398,4.13974422486521,"NDUFS8"
"227","sterol metabolic process (GO:0016125)","1/70",0.273690702031296,0.451607887981487,0,0,3.19484702093398,4.13974422486521,"ABCA1"
"228","negative regulation of viral process (GO:0048525)","1/70",0.273690702031296,0.451607887981487,0,0,3.19484702093398,4.13974422486521,"RSAD2"
"229","snRNA transcription (GO:0009301)","1/71",0.277007011440338,0.451607887981487,0,0,3.14904761904762,4.04247166903066,"ICE1"
"230","cholesterol homeostasis (GO:0042632)","1/71",0.277007011440338,0.451607887981487,0,0,3.14904761904762,4.04247166903066,"ABCA1"
"231","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","1/71",0.277007011440338,0.451607887981487,0,0,3.14904761904762,4.04247166903066,"NDUFS8"
"232","sterol homeostasis (GO:0055092)","1/72",0.280308344264371,0.451607887981487,0,0,3.10453834115806,3.94855381935163,"ABCA1"
"233","cytoskeleton-dependent cytokinesis (GO:0061640)","1/72",0.280308344264371,0.451607887981487,0,0,3.10453834115806,3.94855381935163,"SEPTIN8"
"234","cell morphogenesis involved in differentiation (GO:0000904)","1/72",0.280308344264371,0.451607887981487,0,0,3.10453834115806,3.94855381935163,"ATRNL1"
"235","regulation of Rho protein signal transduction (GO:0035023)","1/73",0.283594767410212,0.45303062421038,0,0,3.06126543209877,3.85783405022241,"ABCA1"
"236","positive regulation of JNK cascade (GO:0046330)","1/73",0.283594767410212,0.45303062421038,0,0,3.06126543209877,3.85783405022241,"CARD9"
"237","regulation of hematopoietic progenitor cell differentiation (GO:1901532)","1/75",0.29012315080615,0.455735116057994,0,0,2.97822822822823,3.68540789020562,"KITLG"
"238","positive regulation of T cell activation (GO:0050870)","1/75",0.29012315080615,0.455735116057994,0,0,2.97822822822823,3.68540789020562,"CD80"
"239","positive regulation of immune response (GO:0050778)","1/75",0.29012315080615,0.455735116057994,0,0,2.97822822822823,3.68540789020562,"RSAD2"
"240","positive regulation of lymphocyte proliferation (GO:0050671)","1/75",0.29012315080615,0.455735116057994,0,0,2.97822822822823,3.68540789020562,"CD80"
"241","regulation of T cell proliferation (GO:0042129)","1/76",0.293365243300718,0.45638956906128,0,0,2.93837037037037,3.60343195849857,"CD80"
"242","positive regulation of interleukin-6 production (GO:0032755)","1/76",0.293365243300718,0.45638956906128,0,0,2.93837037037037,3.60343195849857,"CARD9"
"243","negative regulation of developmental process (GO:0051093)","1/77",0.296592690769267,0.45638956906128,0,0,2.89956140350877,3.52411386143232,"BNIP3"
"244","cholesterol metabolic process (GO:0008203)","1/77",0.296592690769267,0.45638956906128,0,0,2.89956140350877,3.52411386143232,"ABCA1"
"245","positive regulation of type I interferon production (GO:0032481)","1/77",0.296592690769267,0.45638956906128,0,0,2.89956140350877,3.52411386143232,"TOMM70"
"246","organelle assembly (GO:0070925)","3/425",0.305138285250255,0.467630624143684,0,0,1.57424062903921,1.86860821621348,"GOLGA8B;HYLS1;SNF8"
"247","negative regulation of protein modification process (GO:0031400)","1/81",0.309357334046667,0.472176983544913,0,0,2.75402777777778,3.23118580924697,"IBTK"
"248","vascular transport (GO:0010232)","1/84",0.318780220300213,0.484597351020888,0,0,2.65408299866131,3.03428935429206,"SLC6A20"
"249","regulation of intracellular signal transduction (GO:1902531)","3/437",0.320101962212241,0.484652368490019,0,0,1.52977063259321,1.74258574808744,"ARHGAP20;ARHGAP25;BANP"
"250","positive regulation of protein catabolic process (GO:0045732)","1/85",0.321892838317993,0.485414400183534,0,0,2.6223544973545,2.9725347722969,"SNF8"
"251","transport across blood-brain barrier (GO:0150104)","1/86",0.324991389720303,0.486197436208548,0,0,2.59137254901961,2.91259025406049,"SLC6A20"
"252","negative regulation of phosphorylation (GO:0042326)","1/86",0.324991389720303,0.486197436208548,0,0,2.59137254901961,2.91259025406049,"IBTK"
"253","sodium ion transmembrane transport (GO:0035725)","1/87",0.328075937465776,0.488872049109081,0,0,2.56111111111111,2.85438440731377,"SLC6A20"
"254","post-Golgi vesicle-mediated transport (GO:0006892)","1/89",0.334203271930451,0.490895023155851,0,0,2.50265151515151,2.74292075750789,"AP1S2"
"255","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/89",0.334203271930451,0.490895023155851,0,0,2.50265151515151,2.74292075750789,"CARD9"
"256","positive regulation of autophagy (GO:0010508)","1/90",0.337246183016884,0.490895023155851,0,0,2.47440699126092,2.68953713609065,"BNIP3"
"257","sodium ion transport (GO:0006814)","1/90",0.337246183016884,0.490895023155851,0,0,2.47440699126092,2.68953713609065,"SLC6A20"
"258","mitochondrial respiratory chain complex assembly (GO:0033108)","1/90",0.337246183016884,0.490895023155851,0,0,2.47440699126092,2.68953713609065,"NDUFS8"
"259","protein complex oligomerization (GO:0051259)","1/90",0.337246183016884,0.490895023155851,0,0,2.47440699126092,2.68953713609065,"CARD9"
"260","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","1/92",0.343290801615817,0.497771662342935,0,0,2.41978021978022,2.58717425835352,"CD80"
"261","negative regulation of cell death (GO:0060548)","1/94",0.349280890792371,0.502591205453145,0,0,2.36750298685783,2.49032628560744,"BNIP3"
"262","hemopoiesis (GO:0030097)","1/94",0.349280890792371,0.502591205453145,0,0,2.36750298685783,2.49032628560744,"KITLG"
"263","regulation of MAP kinase activity (GO:0043405)","1/97",0.358164844896774,0.5134150058026,0,0,2.2931712962963,2.35454100424883,"SNF8"
"264","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","1/98",0.361099422558389,0.515660917820124,0,0,2.26941580756014,2.31163136652919,"AP1S2"
"265","positive regulation of stress-activated MAPK cascade (GO:0032874)","1/99",0.364020729548417,0.517871000150012,0,0,2.24614512471655,2.26982952035497,"CARD9"
"266","antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","1/100",0.366928825262423,0.518098004209489,0,0,2.22334455667789,2.22909720803597,"AP1S2"
"267","organic acid transport (GO:0015849)","1/100",0.366928825262423,0.518098004209489,0,0,2.22334455667789,2.22909720803597,"SLC6A20"
"268","intrinsic apoptotic signaling pathway (GO:0097193)","1/102",0.372705618958288,0.520407475360277,0,0,2.17909790979098,2.15069641110989,"BNIP3"
"269","regulation of cell death (GO:0010941)","1/102",0.372705618958288,0.520407475360277,0,0,2.17909790979098,2.15069641110989,"BNIP3"
"270","mitotic sister chromatid segregation (GO:0000070)","1/102",0.372705618958288,0.520407475360277,0,0,2.17909790979098,2.15069641110989,"SMC1A"
"271","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","1/103",0.375574434299706,0.522478087568225,0,0,2.15762527233115,2.11295940907812,"AP1S2"
"272","activation of GTPase activity (GO:0090630)","1/105",0.381273193521042,0.526520124386201,0,0,2.1159188034188,2.04025167959571,"ARHGAP25"
"273","regulation of JNK cascade (GO:0046328)","1/105",0.381273193521042,0.526520124386201,0,0,2.1159188034188,2.04025167959571,"CARD9"
"274","protein localization to nucleus (GO:0034504)","1/106",0.384103253250206,0.528492432391707,0,0,2.09566137566138,2.00522074899934,"BANP"
"275","lipid transport (GO:0006869)","1/109",0.392516842526009,0.538104907753838,0,0,2.03713991769547,1.90508401699539,"ABCA1"
"276","regulation of interleukin-6 production (GO:0032675)","1/110",0.395296032444351,0.539951464606958,0,0,2.01834862385321,1.87327042221433,"CARD9"
"277","regulation of protein serine/threonine kinase activity (GO:0071900)","1/111",0.398062646755321,0.54176757338179,0,0,1.99989898989899,1.8421987193145,"SNF8"
"278","regulation of macroautophagy (GO:0016241)","1/112",0.400816741886975,0.543553639177661,0,0,1.98178178178178,1.81184589434196,"BNIP3"
"279","sulfur compound biosynthetic process (GO:0044272)","1/113",0.403558373740343,0.545310060573869,0,0,1.9639880952381,1.78218983488456,"AKR1A1"
"280","cellular response to lectin (GO:1990858)","1/115",0.409004470654436,0.546789664669229,0,0,1.92933723196881,1.7248838071784,"CARD9"
"281","cellular response to molecule of bacterial origin (GO:0071219)","1/115",0.409004470654436,0.546789664669229,0,0,1.92933723196881,1.7248838071784,"CD80"
"282","stimulatory C-type lectin receptor signaling pathway (GO:0002223)","1/115",0.409004470654436,0.546789664669229,0,0,1.92933723196881,1.7248838071784,"CARD9"
"283","cytosolic transport (GO:0016482)","1/116",0.411709046479949,0.548460461211805,0,0,1.91246376811594,1.69719374239453,"SNF8"
"284","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","1/118",0.417081528218767,0.553306216341943,0,0,1.87958214624881,1.64364490009768,"ABCA1"
"285","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","1/119",0.419749543431819,0.553306216341943,0,0,1.8635593220339,1.61775038860715,"CARD9"
"286","innate immune response activating cell surface receptor signaling pathway (GO:0002220)","1/119",0.419749543431819,0.553306216341943,0,0,1.8635593220339,1.61775038860715,"CARD9"
"287","cellular response to lipopolysaccharide (GO:0071222)","1/120",0.422405480679336,0.554867129672855,0,0,1.84780578898226,1.59241975925217,"CD80"
"288","protein homooligomerization (GO:0051260)","1/121",0.425049394095492,0.556401463798613,0,0,1.83231481481481,1.56763674817254,"CARD9"
"289","transcription by RNA polymerase II (GO:0006366)","2/320",0.428931750803196,0.559540726826315,0,0,1.38442512896615,1.1718569806434,"CTDP1;ICE1"
"290","protein targeting (GO:0006605)","1/125",0.435505882125902,0.564212087840086,0,0,1.77284946236559,1.47367575480862,"TOMM70"
"291","regulation of protein secretion (GO:0050708)","1/125",0.435505882125902,0.564212087840086,0,0,1.77284946236559,1.47367575480862,"RSAD2"
"292","Golgi organization (GO:0007030)","1/130",0.448312344837699,0.577786276672406,0,0,1.7037037037037,1.36682200722715,"GOLGA8B"
"293","cellular response to hypoxia (GO:0071456)","1/131",0.450838941344411,0.577786276672406,0,0,1.69051282051282,1.3467387850326,"BNIP3"
"294","cellular response to metal ion (GO:0071248)","1/131",0.450838941344411,0.577786276672406,0,0,1.69051282051282,1.3467387850326,"BNIP3"
"295","positive regulation of cytokine production (GO:0001819)","2/335",0.452113930022175,0.577786276672406,0,0,1.32105138846712,1.04867843113013,"CD80;CARD9"
"296","positive regulation of intracellular signal transduction (GO:1902533)","3/546",0.454145952864102,0.578422379154617,0,0,1.21584630838774,0.95971205261665,"KITLG;CD80;CARD9"
"297","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","1/134",0.45835026777077,0.581811619358857,0,0,1.65213032581454,1.28886257031329,"CD80"
"298","organic substance transport (GO:0071702)","1/136",0.463301276017233,0.586122755229855,0,0,1.62748971193416,1.25215434402529,"ABCA1"
"299","positive regulation of multicellular organismal process (GO:0051240)","2/345",0.467275712295011,0.589173724198057,0,0,1.28188161299833,0.975301429160404,"ABCA1;CARD9"
"300","protein dephosphorylation (GO:0006470)","1/139",0.470643983802318,0.591442606311579,0,0,1.59186795491143,1.19971660712768,"CTDP1"
"301","positive regulation of cellular catabolic process (GO:0031331)","1/141",0.475483835013143,0.595539554152674,0,0,1.56896825396825,1.16640613444085,"BNIP3"
"302","protein localization to organelle (GO:0033365)","1/142",0.477887322855598,0.596567949392585,0,0,1.55776201733649,1.15022078650267,"BANP"
"303","nitrogen compound transport (GO:0071705)","1/143",0.480279917684429,0.597576003191517,0,0,1.54671361502347,1.13433839464167,"SLC6A20"
"304","positive regulation of intracellular protein transport (GO:0090316)","1/148",0.492081197353907,0.610245432244813,0,0,1.49372637944067,1.05921861451028,"ICE1"
"305","regulation of cytokine production (GO:0001817)","1/150",0.496727150156281,0.613987329865304,0,0,1.47352721849366,1.03104820957433,"CARD9"
"306","actin filament organization (GO:0007015)","1/152",0.50133106888029,0.615641084585894,0,0,1.45386313465784,1.00387589138137,"ARHGAP25"
"307","negative regulation of protein phosphorylation (GO:0001933)","1/152",0.50133106888029,0.615641084585894,0,0,1.45386313465784,1.00387589138137,"IBTK"
"308","dephosphorylation (GO:0016311)","1/153",0.503617383167869,0.616440757968463,0,0,1.44422514619883,0.990649572099423,"CTDP1"
"309","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","1/155",0.508158954925651,0.619986815556539,0,0,1.42532467532468,0.96488918467982,"CARD9"
"310","regulation of signal transduction by p53 class mediator (GO:1901796)","1/156",0.510414305282092,0.620729655133383,0,0,1.41605734767025,0.952344616144864,"BANP"
"311","mitotic spindle organization (GO:0007052)","1/157",0.512659426713397,0.621455317913024,0,0,1.40690883190883,0.940017047169511,"SMC1A"
"312","organonitrogen compound biosynthetic process (GO:1901566)","1/158",0.514894365209579,0.622164024628241,0,0,1.39787685774947,0.927901593579393,"AKR1A1"
"313","response to lipopolysaccharide (GO:0032496)","1/159",0.517119166400232,0.622855992756829,0,0,1.38895921237693,0.915993509146732,"CD80"
"314","adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","1/165",0.530257622036753,0.636646890152408,0,0,1.33773712737127,0.84865014803736,"ABCA1"
"315","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","1/171",0.543042421414795,0.649926961502787,0,0,1.29013071895425,0.787712323741235,"CARD9"
"316","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","1/172",0.545139502941998,0.650372128509915,0,0,1.28252111760884,0.778122938126965,"CARD9"
"317","cation transport (GO:0006812)","1/174",0.549305152449944,0.653274581935737,0,0,1.26756583172768,0.759400158451341,"SLC6A20"
"318","positive regulation of developmental process (GO:0051094)","1/177",0.555482981157183,0.658544288981944,0,0,1.2457702020202,0.73240986275175,"BNIP3"
"319","negative regulation of immune response (GO:0050777)","1/178",0.557523587353069,0.658891512326354,0,0,1.23866917765223,0.723693045984138,"PDCD1"
"320","negative regulation of cell differentiation (GO:0045596)","1/191",0.583223295428835,0.687109944927096,0,0,1.15315789473684,0.621765618137607,"ABCA1"
"321","ribosome biogenesis (GO:0042254)","1/192",0.585137908288699,0.687218041821929,0,0,1.14706224549156,0.614719511381338,"DDX31"
"322","regulation of signal transduction (GO:0009966)","1/198",0.596444262688718,0.69615940258095,0,0,1.11178793006204,0.574538073155522,"CD80"
"323","negative regulation of intracellular signal transduction (GO:1902532)","1/198",0.596444262688718,0.69615940258095,0,0,1.11178793006204,0.574538073155522,"ARHGAP25"
"324","endomembrane system organization (GO:0010256)","1/199",0.598298795402824,0.696168660082916,0,0,1.10611672278339,0.568173437509463,"GOLGA8B"
"325","mitotic cell cycle phase transition (GO:0044772)","1/209",0.616386708873244,0.715008582292963,0,0,1.05240384615385,0.509237950036688,"CTDP1"
"326","positive regulation of GTPase activity (GO:0043547)","1/214",0.625126187614894,0.722922002241764,0,0,1.02743870631195,0.482692501668754,"ARHGAP25"
"327","cellular response to lipid (GO:0071396)","1/219",0.633668701161738,0.730559939871484,0,0,1.00361875637105,0.457879996149025,"CD80"
"328","transcription, DNA-templated (GO:0006351)","1/221",0.637031543136364,0.732197840739053,0,0,0.994393939393939,0.448408131226752,"CTDP1"
"329","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/224",0.642018640444328,0.735687013518273,0,0,0.980866965620329,0.434659367298293,"CARD9"
"330","positive regulation of gene expression (GO:0010628)","2/482",0.647961864964624,0.738695425387665,0,0,0.909597378277154,0.394695618598739,"CARD9;SNF8"
"331","cilium organization (GO:0044782)","1/228",0.648562827064502,0.738695425387665,0,0,0.963387175721978,0.417143178243835,"HYLS1"
"332","apoptotic process (GO:0006915)","1/231",0.653393188264244,0.73972742335021,0,0,0.950676328502415,0.404585224002635,"BNIP3"
"333","regulation of autophagy (GO:0010506)","1/231",0.653393188264244,0.73972742335021,0,0,0.950676328502415,0.404585224002635,"BNIP3"
"334","regulation of ERK1 and ERK2 cascade (GO:0070372)","1/238",0.664410164450905,0.749947999993986,0,0,0.922269104547586,0.377074890561982,"CARD9"
"335","positive regulation of DNA-binding transcription factor activity (GO:0051091)","1/246",0.676577399807646,0.761402029037262,0,0,0.891791383219955,0.348430407465023,"CARD9"
"336","positive regulation of nucleic acid-templated transcription (GO:1903508)","2/511",0.679455000227449,0.762364687755203,0,0,0.856493234144942,0.331004034561967,"CD80;ZNF318"
"337","positive regulation of signal transduction (GO:0009967)","1/252",0.685415537979435,0.766770497976994,0,0,0.87020805666224,0.32870368911672,"CD80"
"338","positive regulation of cell differentiation (GO:0045597)","1/258",0.694014737982048,0.774093361595362,0,0,0.849632511889321,0.31033854058056,"KITLG"
"339","regulation of protein phosphorylation (GO:0001932)","1/266",0.705119676067476,0.784159639756456,0,0,0.823647798742138,0.287772440725686,"IBTK"
"340","positive regulation of MAPK cascade (GO:0043410)","1/274",0.715825856260957,0.791396914399943,0,0,0.799185999185999,0.267182551876582,"CARD9"
"341","inorganic cation transmembrane transport (GO:0098662)","1/274",0.715825856260957,0.791396914399943,0,0,0.799185999185999,0.267182551876582,"SLC6A20"
"342","DNA metabolic process (GO:0006259)","1/277",0.719740776280865,0.792506602492108,0,0,0.790378421900161,0.25992713954885,"SMC1A"
"343","plasma membrane bounded cell projection assembly (GO:0120031)","1/278",0.721033858500778,0.792506602492108,0,0,0.78748495788207,0.257562061269419,"HYLS1"
"344","positive regulation of programmed cell death (GO:0043068)","1/286",0.731168305245623,0.801309450806976,0,0,0.765068226120858,0.239551740979787,"BNIP3"
"345","DNA repair (GO:0006281)","1/298",0.74569103012712,0.814856574950505,0,0,0.733707444818556,0.215301998499296,"SMC1A"
"346","innate immune response (GO:0045087)","1/302",0.75035733410774,0.816482715389545,0,0,0.723809523809524,0.207882250222444,"CARD9"
"347","MAPK cascade (GO:0000165)","1/303",0.751510616021676,0.816482715389545,0,0,0.721376011773363,0.206075444486743,"KITLG"
"348","positive regulation of apoptotic process (GO:0043065)","1/310",0.7594373666126,0.822723813830316,0,0,0.704782452355268,0.193940221800787,"BNIP3"
"349","cilium assembly (GO:0060271)","1/314",0.763854109347196,0.825137533592816,0,0,0.695633652822151,0.187388725183543,"HYLS1"
"350","cellular response to oxygen-containing compound (GO:1901701)","1/323",0.773500678664722,0.833170731018858,0,0,0.675879917184265,0.173585381827317,"CD80"
"351","cytokine-mediated signaling pathway (GO:0019221)","2/621",0.778727000531952,0.835091556261129,0,0,0.700295874099218,0.175140316757616,"RSAD2;CD80"
"352","cellular protein localization (GO:0034613)","1/329",0.779714132105881,0.835091556261129,0,0,0.663313008130081,0.165050798626091,"SEPTIN8"
"353","intracellular protein transport (GO:0006886)","1/336",0.786750350886663,0.840240459728816,0,0,0.64922056384743,0.155711849761585,"SNF8"
"354","cellular response to DNA damage stimulus (GO:0006974)","1/350",0.800162669926172,0.850733015378681,0,0,0.622731614135626,0.13883193213375,"SMC1A"
"355","supramolecular fiber organization (GO:0097435)","1/351",0.801088117929527,0.850733015378681,0,0,0.620920634920635,0.137710465797497,"ARHGAP25"
"356","protein transport (GO:0015031)","1/369",0.817039603891149,0.864599270924546,0,0,0.590006038647343,0.119221169423641,"ABCA1"
"357","positive regulation of protein phosphorylation (GO:0001934)","1/371",0.818731935596984,0.864599270924546,0,0,0.586756756756757,0.117350503880421,"CD80"
"358","negative regulation of programmed cell death (GO:0043069)","1/381",0.826964127499286,0.870853285103997,0,0,0.571023391812866,0.108490996355519,"BNIP3"
"359","positive regulation of macromolecule metabolic process (GO:0010604)","1/384",0.829360883680087,0.87094443773647,0,0,0.566463591528866,0.105985278196973,"SNF8"
"360","organelle organization (GO:0006996)","1/420",0.855683655409441,0.894116941072095,0,0,0.516839034738796,0.0805517061796681,"GOLGA8B"
"361","regulation of apoptotic process (GO:0042981)","2/742",0.856170333493438,0.894116941072095,0,0,0.582113574248406,0.0903940506008765,"TOMM70;BNIP3"
"362","negative regulation of nucleic acid-templated transcription (GO:1903507)","1/464",0.882455906892149,0.91902175938768,0,0,0.466666666666667,0.0583550124661039,"ZNF318"
"363","positive regulation of cell population proliferation (GO:0008284)","1/474",0.887818961310692,0.921819485153874,0,0,0.456565656565657,0.0543255737232654,"KITLG"
"364","cellular response to cytokine stimulus (GO:0071345)","1/482",0.891934543916741,0.921819485153874,0,0,0.448787248787249,0.0513244453618853,"CD80"
"365","negative regulation of apoptotic process (GO:0043066)","1/485",0.893439079761646,0.921819485153874,0,0,0.445936639118457,0.0502468598921942,"BNIP3"
"366","neutrophil mediated immunity (GO:0002446)","1/488",0.894922895401374,0.921819485153874,0,0,0.443121149897331,0.0491942974446798,"CARD9"
"367","positive regulation of transcription, DNA-templated (GO:0045893)","3/1183",0.911304223918346,0.936135401681789,0,0,0.541092064714946,0.0502558152440172,"ICE1;CD80;ZNF318"
"368","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","1/547",0.920283162021634,0.942790087179772,0,0,0.394037444037444,0.0327342159878024,"ZNF318"
"369","negative regulation of cellular process (GO:0048523)","1/566",0.927080771416292,0.947180083533718,0,0,0.380412979351032,0.028802810919388,"BNIP3"
"370","negative regulation of transcription, DNA-templated (GO:0045892)","2/948",0.933825186721811,0.951492149713845,0,0,0.450459652706844,0.0308411816283178,"ZNF318;MAFK"
"371","positive regulation of cellular process (GO:0048522)","1/625",0.944741118761897,0.960019950871254,0,0,0.343393874643875,0.0195199972779499,"KITLG"
"372","negative regulation of transcription by RNA polymerase II (GO:0000122)","1/684",0.958159639492616,0.971038129270742,0,0,0.312770457133561,0.0133680835101651,"MAFK"
"373","regulation of cell population proliferation (GO:0042127)","1/764",0.97134495889466,0.981761526818463,0,0,0.278811708169506,0.00810606350905848,"KITLG"
"374","cellular protein modification process (GO:0006464)","1/1025",0.991756403182239,0.996326698405116,0,0,0.204915364583333,0.00169624085598996,"CTDP1"
"375","regulation of gene expression (GO:0010468)","1/1079",0.993642905814008,0.996326698405116,0,0,0.194094001236858,0.00123781247394965,"SNF8"
"376","regulation of transcription, DNA-templated (GO:0006355)","4/2244",0.993683922016774,0.996326698405116,0,0,0.362664203612479,0.00229787984920396,"CD80;ZNF318;MAFK;SNF8"
"377","regulation of transcription by RNA polymerase II (GO:0006357)","3/2206",0.99821741359194,0.99821741359194,0,0,0.27399620352412,0.00048885775342111,"CTDP1;MAFK;SNF8"
